OBJECTID,GLOBAL,CODE,STATUSOBJECT,JNEXTERN,JNINTERN,JNRVZ,EXTERN_DR_HOOGTE,EXTERN_DR_BREEDTE,INTERN_BERGING_M3,RIOLERINGSGEBIEDID,TYPERGD,GEOMETRY,datakey,metadatakey
91,B70747C6-768F-4B49-940E-BBFC33427E7C,HEL-HEL-BZO-65,planvorming,ja,nee,nee,19.35,5.5,,d31fc4df-c44a-4398-bbeb-869b54e17ea6  ,Verbeterd gescheiden stelsel,POINT (177091.822000001 383933.936000003 0.0),B70747C6-768F-4B49-940E-BBFC33427E7C,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
92,D3B05E4D-865B-4DCF-B572-EE0BAF71D4A4,HEL-HEL-BVE-89,planvorming,ja,nee,nee,17.1,1.2,,f458cad2-5775-4dc0-8a0e-1df87315e4f9  ,Verbeterd gescheiden stelsel,POINT (170190.103999998 385836.008000003 0.0),D3B05E4D-865B-4DCF-B572-EE0BAF71D4A4,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
93,52373AE9-516B-4CEB-ABFF-F8179EFED499,HEL-HEL-BVE-90,planvorming,ja,nee,nee,17.1,1.2,,f458cad2-5775-4dc0-8a0e-1df87315e4f9  ,Verbeterd gescheiden stelsel,POINT (170227.784000002 385483.190000003 0.0),52373AE9-516B-4CEB-ABFF-F8179EFED499,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
94,F291F887-F777-495B-8669-C9434C5E818D,HEL-HEL-BVE-88,planvorming,ja,nee,nee,17.1,1.2,,f458cad2-5775-4dc0-8a0e-1df87315e4f9  ,Verbeterd gescheiden stelsel,POINT (170423.033 385921.643000001 0.0),F291F887-F777-495B-8669-C9434C5E818D,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
95,AA1B9159-FEAE-4BB2-B77B-6F916468AA40,HEL-HEL-BVE-91,planvorming,ja,nee,nee,17.1,1.2,,f458cad2-5775-4dc0-8a0e-1df87315e4f9  ,Verbeterd gescheiden stelsel,POINT (170474.414000001 385406.688999999 0.0),AA1B9159-FEAE-4BB2-B77B-6F916468AA40,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
96,F92C7DC5-9270-4E60-A099-17C53907EB52,VEG-VEG-AME-40,planvorming,ja,nee,nee,7.8,1.5,,a2575457-ec01-4a5f-87e6-821efabae39a  ,Verbeterd gescheiden stelsel,POINT (164013.114 403933.396000002 0.0),F92C7DC5-9270-4E60-A099-17C53907EB52,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
97,8E6F5195-2A80-4D93-BE46-4CE301A7DA75,SOM-SOM-NOO-36,planvorming,nee,ja,nee,,,,522833d2-5092-41de-9aba-70bd2cc0435b  ,Gemengd gerioleerdgebied,POINT (177290.495999999 377955.602000004 0.0),8E6F5195-2A80-4D93-BE46-4CE301A7DA75,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
98,5C49CCED-A723-453C-9EFF-3A0000495BBF,HER-HER-HER-119,planvorming,ja,nee,nee,2.0,5.0,,2378553e-16b4-440c-a4ca-d3e38b76bf3c  ,Verbeterd gescheiden stelsel,POINT (151525.524999999 413613.723000002 0.0),5C49CCED-A723-453C-9EFF-3A0000495BBF,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
99,F4317CD7-C707-4747-9AFD-FD20AE886EFF,GEM-GEM-BRE-10,planvorming,ja,nee,nee,16.8,1.0,,8a71830c-28c5-4622-a32b-405f4cbcd234  ,Verbeterd gescheiden stelsel,POINT (176561.171999998 395721.313000001 0.0),F4317CD7-C707-4747-9AFD-FD20AE886EFF,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
100,3F1CEE21-3C8E-4007-9153-8A37B6435BB7,GEM-GEM-BRE-11,planvorming,ja,nee,nee,16.8,1.0,,8a71830c-28c5-4622-a32b-405f4cbcd234  ,Verbeterd gescheiden stelsel,POINT (176690.328000002 395680.125 0.0),3F1CEE21-3C8E-4007-9153-8A37B6435BB7,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
101,8997535E-D334-45E1-8D83-DF8DF2C80151,BOX-BOX-KLO-47,planvorming,ja,nee,nee,11.71,1.0,,3596fd7a-d22d-418b-a5f1-d56a9264a888  ,Verbeterd gescheiden stelsel,POINT (193976.372000001 406844.615 0.0),8997535E-D334-45E1-8D83-DF8DF2C80151,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
102,B9E1BA98-8489-4C3C-AE83-82203B5A761E,SMI-MID-COU-26,planvorming,ja,nee,nee,,,,b6da5733-41aa-4ce5-b90f-37ca08a5c35d  ,Gescheiden stelsel,POINT (156686.840999998 409644.283 0.0),B9E1BA98-8489-4C3C-AE83-82203B5A761E,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
103,1E1F4FC9-76E5-4835-B0FD-5C6D38ECD232,SMI-BER-SCH-17,planvorming,ja,nee,nee,4.5,2.1,,2b20cd2e-7247-49ba-ab15-709defb92afb  ,Verbeterd gescheiden stelsel,POINT (155788.791000001 410534.000000001 0.0),1E1F4FC9-76E5-4835-B0FD-5C6D38ECD232,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
104,91C7159F-A74F-4197-A352-AB0D13C72B73,SMI-BER-SCH-15,planvorming,ja,nee,nee,4.5,2.1,,2b20cd2e-7247-49ba-ab15-709defb92afb  ,Verbeterd gescheiden stelsel,POINT (155909.708000001 410663.473000003 0.0),91C7159F-A74F-4197-A352-AB0D13C72B73,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
105,586A508A-1D9A-409B-80B0-25A80B2336E2,BOX-BOX-MAA-29,planvorming,ja,nee,nee,12.5,0.3,,c614fc85-e465-437e-b8e9-aea53322f482  ,Verbeterd gescheiden stelsel,POINT (193169.458999999 408103.815999999 0.0),586A508A-1D9A-409B-80B0-25A80B2336E2,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
106,B0EAD873-6B52-4427-9F32-4C2052E8C06E,VEG-VEG-AME-42,planvorming,ja,nee,nee,7.8,6.0,,a2575457-ec01-4a5f-87e6-821efabae39a  ,Verbeterd gescheiden stelsel,POINT (163818.254999999 404116.638000001 0.0),B0EAD873-6B52-4427-9F32-4C2052E8C06E,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
107,17CACEF7-1FB5-4C26-B15C-B7225EE7296B,BOX-BOX-OOS-20,planvorming,ja,nee,ja,11.1,17.0,1250.0,cc1563c7-f685-4568-829f-ee021cfc4d44  ,Gemengd gerioleerdgebied,POINT (194333.787 407424.217000002 0.0),17CACEF7-1FB5-4C26-B15C-B7225EE7296B,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
108,75B19E39-A2DE-4271-8B25-2F515B503B01,MAA-GEF-KOM-2,planvorming,ja,nee,ja,4.05,4.0,280.0,f4a1d01b-2cbc-486a-9584-b573bfd18708  ,Gemengd gerioleerdgebied,POINT (160592.555 417589.226 0.0),75B19E39-A2DE-4271-8B25-2F515B503B01,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
109,6E4D7271-0A47-4759-B14D-68E47E2B765D,UDE-UDE-GOO-18,planvorming,ja,nee,nee,19.67,3.2,,99dc8f29-4d13-44aa-baa0-153a8db0181b  ,Verbeterd gescheiden stelsel,POINT (174024.16 407401.520000001 0.0),6E4D7271-0A47-4759-B14D-68E47E2B765D,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
110,3B643373-A842-4CDB-81D1-EF50E462DF83,BER-HDI-KOM-25,planvorming,ja,nee,ja,7.26,6.55,464.0,5f17faf5-9d94-4b12-9bbb-9b43289e59ff  ,Gemengd gerioleerdgebied,POINT (160384.978999998 406686.794000001 0.0),3B643373-A842-4CDB-81D1-EF50E462DF83,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
111,44E509CB-10E3-4A2A-8089-36D82528DC99,HER-HER-OUD-94,planvorming,ja,nee,nee,3.49,2.4,,38e04a43-148c-4030-a33b-377d948ccc68  ,Gemengd gerioleerdgebied,POINT (147542.561999999 411478.991999999 0.0),44E509CB-10E3-4A2A-8089-36D82528DC99,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
112,81960ECF-1440-430B-BDE3-92E2C8D08FC0,OSS-HAR-KER-50,planvorming,ja,nee,nee,5.2,4.0,,cca63b60-ffc3-485f-8602-d145b3bb8750  ,Gemengd gerioleerdgebied,POINT (168403.234000001 423198.811000003 0.0),81960ECF-1440-430B-BDE3-92E2C8D08FC0,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
113,E2058111-65DB-4483-8F34-D914BD672BC4,HER-EMP-NOO-14,planvorming,ja,nee,nee,2.6,1.0,,7be3d52e-19ae-4b2a-9360-f72f6e7d4c8b  ,Verbeterd gescheiden stelsel,POINT (150396.031 416056.467999999 0.0),E2058111-65DB-4483-8F34-D914BD672BC4,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
114,F4577D8D-2377-4991-A36C-499E8AE70793,HEU-DRU-BEE-13,planvorming,ja,nee,nee,2.0,4.0,,90d4e062-9b99-4348-8214-5160e4074425  ,Gemengd gerioleerdgebied,POINT (136276.144000001 410737.701000002 0.0),F4577D8D-2377-4991-A36C-499E8AE70793,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
115,507EC62D-F924-46D0-948C-6D82072315BC,LIT-LIT-WAR-4,planvorming,ja,nee,nee,3.95,1.4000000000000001,,3df5da34-f462-40f7-9bb5-39a15be5ca02  ,Verbeterd gescheiden stelsel,POINT (157150.500999998 424706.174 0.0),507EC62D-F924-46D0-948C-6D82072315BC,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
116,CD6BA2CB-AC9A-4E5B-BA3B-D29B242E347C,SOM-EIN-VAA-6,planvorming,ja,nee,nee,25.330000000000002,1.0,,8d18e5b1-fa29-43e5-b0dd-2bbfe2349092  ,Verbeterd gescheiden stelsel,POINT (179385.267000001 374708.799000001 0.0),CD6BA2CB-AC9A-4E5B-BA3B-D29B242E347C,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
117,73C97231-213E-4352-A027-630F49778A4D,HER-EMP-NOO-15,planvorming,ja,nee,nee,2.6,1.0,,7be3d52e-19ae-4b2a-9360-f72f6e7d4c8b  ,Verbeterd gescheiden stelsel,POINT (150335.91 415932.715000003 0.0),73C97231-213E-4352-A027-630F49778A4D,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
118,92DB169F-E06F-440F-BBDD-32A9579A781C,BOE-VEN-KER-11,planvorming,ja,nee,nee,20.7,2.0,,a90bb169-048a-48e4-bd96-045ce4de1fa6  ,Gemengd gerioleerdgebied,POINT (179253.105 402555.045000005 0.0),92DB169F-E06F-440F-BBDD-32A9579A781C,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
119,B62E3446-F939-49A1-AC18-4348BB034E47,SCH-SCH-CEN-1,planvorming,ja,nee,ja,7.0,8.3,950.0,2267cee5-ba2b-4f92-babf-ab286bd6a529  ,Gemengd gerioleerdgebied,POINT (159155.392000001 403593.070000002 0.0),B62E3446-F939-49A1-AC18-4348BB034E47,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
120,602BAF33-2414-4541-B718-84BBAF9D4FE5,HER-HER-TOL-69,planvorming,nee,ja,nee,,,,33a197b9-d064-4c1c-82a7-e98eec54ad41  ,Gemengd gerioleerdgebied,POINT (149298.313999999 411527.114 0.0),602BAF33-2414-4541-B718-84BBAF9D4FE5,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
121,FA2AEB39-C119-49E6-B21B-8A1A1672A3FA,LAN-SCH-LOW-4,planvorming,ja,nee,nee,10.620000000000001,1.5,,a617884a-0a1a-4783-a9f1-f9c85f741711  ,Gescheiden stelsel,POINT (172819.809 417356.284000003 0.0),FA2AEB39-C119-49E6-B21B-8A1A1672A3FA,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
122,0C563DBA-A92A-4501-9EB8-8EF8EF53490F,UDE-UDE-BIT-3,planvorming,ja,nee,ja,15.700000000000001,10.0,804.0,88e12a7c-deb0-4954-bf16-8c26b1b50cc7  ,Gemengd gerioleerdgebied,POINT (170621.359999999 409362.590000001 0.0),0C563DBA-A92A-4501-9EB8-8EF8EF53490F,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
123,C5099332-0109-4041-BE37-B1DFEF1E8C1B,LAN-SCH-KER-1,planvorming,ja,nee,ja,8.950000000000001,10.0,470.0,5ccabc51-c498-4679-837a-18094c9e856e  ,Gemengd gerioleerdgebied,POINT (172212.357999999 417961.657000004 0.0),C5099332-0109-4041-BE37-B1DFEF1E8C1B,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
124,9FB375AD-0D8E-4754-B2F0-2236F491A09E,VEG-EER-KER-54,planvorming,ja,nee,nee,9.46,1.5,,de7ab034-fc61-4ff4-ae02-eb8c6b082304  ,Gemengd gerioleerdgebied,POINT (162412.848000001 402019.968000001 0.0),9FB375AD-0D8E-4754-B2F0-2236F491A09E,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
125,5B3DBF4E-4D63-4A80-A05A-70675062C27C,VEG-BOE-KER-63,planvorming,ja,nee,ja,12.4,2.5,92.0,3d50cd08-99f3-4359-9a82-a452a64654c6  ,Gemengd gerioleerdgebied,POINT (171687.993999999 396931.473000003 0.0),5B3DBF4E-4D63-4A80-A05A-70675062C27C,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
126,C4C3D7EA-C657-4AAB-B1EF-378702E7D0AF,BOE-BOE-VLO-6,planvorming,ja,nee,nee,14.450000000000001,1.0,,4e00912f-51b9-428f-9f76-f50ba6df30e5  ,Verbeterd gescheiden stelsel,POINT (174521.822999999 402522.885000002 0.0),C4C3D7EA-C657-4AAB-B1EF-378702E7D0AF,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
127,C5F43A90-92BA-417D-A6AA-7B82D3318876,HER-HER-MAV-158,planvorming,ja,nee,nee,2.45,1.0,,d7b8e504-8c57-420f-845f-500710f03308  ,Verbeterd gescheiden stelsel,POINT (147768.351 416233.473000002 0.0),C5F43A90-92BA-417D-A6AA-7B82D3318876,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
128,77C4F95A-7B26-43DD-98FE-245193C6565C,CUI-BEE-OOS-28,planvorming,ja,nee,ja,9.200000000000001,2.5,130.0,8c9d4891-81ee-45e5-b42e-13ba41240a6d  ,Gemengd gerioleerdgebied,POINT (185725.359999999 415014.019000003 0.0),77C4F95A-7B26-43DD-98FE-245193C6565C,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
129,2979308D-564C-49F1-B0FF-ADF63419ABF8,AST-AST-OST-7,planvorming,ja,nee,ja,23.02,4.0,114.0,6814d963-7b86-4b25-b32a-6034751b7715  ,Gemengd gerioleerdgebied,POINT (179023.758000001 379378.934 0.0),2979308D-564C-49F1-B0FF-ADF63419ABF8,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
130,4ABF6709-35F7-4669-814A-8ABEFFE786E5,HER-EMP-NOO-10,planvorming,ja,nee,nee,2.54,1.0,,7be3d52e-19ae-4b2a-9360-f72f6e7d4c8b  ,Verbeterd gescheiden stelsel,POINT (150785.537 416291.105000001 0.0),4ABF6709-35F7-4669-814A-8ABEFFE786E5,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
131,FC1E4EDC-B379-4BA0-80C2-A4804302D8D3,DEU-DEU-CEN-14,planvorming,ja,nee,ja,23.0,5.0,1230.0,3003b349-d04d-4e94-acfa-2e33261ecb14  ,Gemengd gerioleerdgebied,POINT (182302.739 386422.423999999 0.0),FC1E4EDC-B379-4BA0-80C2-A4804302D8D3,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
132,6AF5F88B-7FD8-425E-8381-D0B0D997DE17,HER-HER-NOO-132,planvorming,ja,nee,ja,2.2,7.2700000000000005,405.0,a6917522-952d-4cb1-af84-a2bc02c3f6a6  ,Gemengd gerioleerdgebied,POINT (149199.708999999 413900.976000002 0.0),6AF5F88B-7FD8-425E-8381-D0B0D997DE17,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
133,5323F733-42C5-4F00-B49C-2A625556AEF0,HEL-HEL-BAR-20,planvorming,ja,nee,ja,17.0,2.5,320.0,595975b9-171b-4825-8fd2-e202a557361a  ,Gemengd gerioleerdgebied,POINT (172642.813999999 385592.006999999 0.0),5323F733-42C5-4F00-B49C-2A625556AEF0,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
134,7448312C-7AA4-426F-BE4C-4A7FA3DCACD2,STA-LED-KER-3,planvorming,ja,nee,ja,13.8,1.6,86.0,e7484ef6-168d-4084-a9df-f560a8d922a6  ,Gemengd gerioleerdgebied,POINT (189184.026999999 405748.107999999 0.0),7448312C-7AA4-426F-BE4C-4A7FA3DCACD2,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
135,3A3FEA0A-4C4B-4575-B063-8F4724EF4AFD,HER-HER-POE-49,planvorming,ja,nee,nee,3.35,1.9000000000000001,,26474f64-d6b8-4746-8a12-29b10aaa2709  ,Verbeterd gescheiden stelsel,POINT (151646.022999998 410574.523 0.0),3A3FEA0A-4C4B-4575-B063-8F4724EF4AFD,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
136,634CFDFD-3555-4550-A5AB-6275F7E80A23,SCH-SCH-DUR-26,planvorming,ja,nee,nee,8.71,5.0,,ca7c8d5e-64e6-41c5-92d3-d2670c5a1bb4  ,Verbeterd gescheiden stelsel,POINT (160273.140000001 402197.149999997 0.0),634CFDFD-3555-4550-A5AB-6275F7E80A23,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
137,C96041F2-851F-4385-8196-F6E2AEB1F556,HEU-ELS-KER-11,planvorming,ja,nee,ja,0.3,3.0,288.0,f6c63de9-640b-4fc5-b35e-a52855ef7f83  ,Gemengd gerioleerdgebied,POINT (137978.800000001 412814.809 0.0),C96041F2-851F-4385-8196-F6E2AEB1F556,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
138,59A7ED4D-D467-4F47-BF62-E7520F3AD31F,DEU-LIE-KER-1,planvorming,ja,nee,ja,26.150000000000002,6.0,400.0,None,Gemengd gerioleerdgebied,POINT (184459.578000002 380601.023999999 0.0),59A7ED4D-D467-4F47-BF62-E7520F3AD31F,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
139,BEE2FF31-F4B5-4A82-8074-5F327BAE989C,HER-ENG-HOO-175,planvorming,ja,nee,nee,2.34,1.0,,b8470378-134d-4142-b5b2-0e10be094795  ,Verbeterd gescheiden stelsel,POINT (146142.717 414541.385000003 0.0),BEE2FF31-F4B5-4A82-8074-5F327BAE989C,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
140,74636D6F-71DB-46B0-9764-34E156000B52,HEU-DRU-GEM-31,planvorming,ja,nee,nee,2.0,1.0,,42b4aa36-4527-43e7-b4d0-eceb83d67bd9  ,Verbeterd gescheiden stelsel,POINT (138421.651000001 409705.366999999 0.0),74636D6F-71DB-46B0-9764-34E156000B52,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
141,0FE2E20D-A905-4FF2-84ED-B6207987A9E3,UDE-UDE-LOO-13,planvorming,ja,nee,nee,17.17,2.46,,b635e3b9-640f-4c16-89c6-413b79ba234b  ,Gemengd gerioleerdgebied,POINT (173009.699999999 407082.4 0.0),0FE2E20D-A905-4FF2-84ED-B6207987A9E3,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
142,1640DB34-60B9-4D40-AEF7-A8076D63C286,LAN-SCH-MOL-10,planvorming,ja,nee,nee,8.34,2.0,,edcc950d-5632-4639-969a-c23d71ea0676  ,Gescheiden stelsel,POINT (171947.886999998 418226.963000001 0.0),1640DB34-60B9-4D40-AEF7-A8076D63C286,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
143,EA18FA72-10A9-4466-8969-B4912425929B,HER-ENG-HOO-169,planvorming,ja,nee,nee,2.41,1.0,,b8470378-134d-4142-b5b2-0e10be094795  ,Verbeterd gescheiden stelsel,POINT (146577.675999999 414488.998000001 0.0),EA18FA72-10A9-4466-8969-B4912425929B,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
144,FC06AFC0-0AD3-4EE2-B8C4-72175E65F845,HER-HER-HDI-71,planvorming,ja,nee,nee,4.68,1.5,,c400a6e4-622a-4b6b-a883-933550adc489  ,Gemengd gerioleerdgebied,POINT (149566.754000001 411163.394000002 0.0),FC06AFC0-0AD3-4EE2-B8C4-72175E65F845,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
145,55BF217E-4AB5-4936-8016-7619C519F77F,BOE-BOE-KER-1,planvorming,ja,nee,ja,13.700000000000001,5.0,275.0,4be15a3f-2b06-4e9c-97a4-da211e0b76b5  ,Gemengd gerioleerdgebied,POINT (174044.638 401403.100000003 0.0),55BF217E-4AB5-4936-8016-7619C519F77F,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
146,3BD0757D-EE69-4250-B7AE-0BC724979F0A,MAA-GEF-HEE-4,planvorming,ja,nee,nee,5.0,1.5,,e38e966e-21ff-4034-8f61-fd7726dd3e2e  ,Verbeterd gescheiden stelsel,POINT (160840.901000001 416445.657000004 0.0),3BD0757D-EE69-4250-B7AE-0BC724979F0A,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
147,05C32E24-E099-4003-B4DC-BE9FCB7E00EC,DEU-DEU-WES-17,planvorming,ja,nee,nee,23.1,1.5,,None,Verbeterd gescheiden stelsel,POINT (181744.511 386101.282000003 0.0),05C32E24-E099-4003-B4DC-BE9FCB7E00EC,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
148,63644707-123A-408B-A2E4-813C1615CE16,VEG-VEG-VEN-02,planvorming,None,None,None,,,,4ff87103-46ca-4c56-8b36-e996e345491e  ,None,POINT (166340.708000001 404344.853000001 0.0),63644707-123A-408B-A2E4-813C1615CE16,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
149,7953FADD-32E9-4D4F-99AC-5FB66514C382,AST-AST-KOM-1,planvorming,ja,nee,ja,23.830000000000002,15.0,702.0,ced0003b-2fd8-4564-9a33-0203c57aac03  ,Gemengd gerioleerdgebied,POINT (181359.125999998 379162.417000002 0.0),7953FADD-32E9-4D4F-99AC-5FB66514C382,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
150,BF7D42F1-0519-4309-A463-7B9F412A5D55,HER-HER-MIL-142,planvorming,ja,nee,nee,2.8000000000000003,1.0,,c7bd0849-621e-4a83-b2e6-37f39d703d10  ,Verbeterd gescheiden stelsel,POINT (150194.414000001 415025.987000001 0.0),BF7D42F1-0519-4309-A463-7B9F412A5D55,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
151,8EFF2417-B88B-45E2-845C-C5CA236850C4,HEU-DRU-GRO-35,planvorming,ja,nee,nee,1.6400000000000001,2.5,,3b6dcb22-66b3-4d5e-86c6-e5c1588b5d08  ,Verbeterd gescheiden stelsel,POINT (138928.006999999 411883.181000002 0.0),8EFF2417-B88B-45E2-845C-C5CA236850C4,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
152,846C9FD1-D360-46B7-9CA4-25F6A969531A,GEM-HAN-KER-19,planvorming,ja,nee,ja,18.71,3.0,187.0,7e967e87-b9c2-465f-b601-0fd7bad6c772  ,Gemengd gerioleerdgebied,POINT (177250.918000002 399462.897 0.0),846C9FD1-D360-46B7-9CA4-25F6A969531A,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
153,C6836BED-E609-4227-A6D3-89B9A88FAB91,SCH-SCH-HUL-35,planvorming,ja,nee,nee,9.0,1.5,,d4776b27-5781-492e-b486-7edbb51afc54  ,Verbeterd gescheiden stelsel,POINT (159754.82 402368.18 0.0),C6836BED-E609-4227-A6D3-89B9A88FAB91,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
154,DB92D4B7-C9C6-437A-8B4F-EF7B4AA9DCB0,BOE-BOE-DOO-5,planvorming,ja,nee,nee,17.96,2.4,,db92f457-48f6-4cd6-946e-1faafbec7776  ,Gemengd gerioleerdgebied,POINT (176005.827 401253.840000002 0.0),DB92D4B7-C9C6-437A-8B4F-EF7B4AA9DCB0,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
155,695C0CF6-60F1-4639-9FF5-E7ADD794E0C2,HEL-HEL-CEN-2,planvorming,ja,nee,ja,15.5,10.0,1060.0,0d0ef551-22d0-414b-a9d8-84080d2d21d6  ,Gemengd gerioleerdgebied,POINT (175383.453000002 388933.744000001 0.0),695C0CF6-60F1-4639-9FF5-E7ADD794E0C2,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
156,65F4BCC1-6A04-4513-97BA-C56E2F713CEC,HEL-HEL-WEI-12,planvorming,ja,nee,ja,17.0,8.0,165.0,c17acb37-5eb5-46fc-9a05-6fa01388ff29  ,Gemengd gerioleerdgebied,POINT (176105.353 386063.772000001 0.0),65F4BCC1-6A04-4513-97BA-C56E2F713CEC,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
157,10F70917-F4E4-4F38-BD84-7C9E786AFAD2,OSS-HUI-KER-41,planvorming,ja,nee,nee,6.0,2.0,,7e03d897-a325-4c96-b7fb-4eb2e4cc2439  ,Gemengd gerioleerdgebied,POINT (172757.693999998 422260.215000002 0.0),10F70917-F4E4-4F38-BD84-7C9E786AFAD2,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
158,F3BD9124-2E4A-4DD7-9912-13166FA1D494,CUI-CUI-HEI-39,planvorming,ja,nee,nee,9.75,3.0,,4bb06b8e-7d0a-4783-b55b-82069070e283  ,Gescheiden stelsel,POINT (188260.116999999 416120.848999999 0.0),F3BD9124-2E4A-4DD7-9912-13166FA1D494,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
159,9A09DFC7-DDCD-45D3-A1F8-A12E800CE2AE,GRA-GRA-ZIT-6,planvorming,ja,nee,nee,7.8100000000000005,7.2,,772b594d-feff-4737-a10c-b74857faaabc  ,Gemengd gerioleerdgebied,POINT (178472.673999999 418362.844000001 0.0),9A09DFC7-DDCD-45D3-A1F8-A12E800CE2AE,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
160,A1899D92-1A0F-44FC-AC00-9EE0F241BD5C,HER-HER-RIW-115,planvorming,ja,nee,nee,1.98,7.62,,1e5bc8fa-0b0a-4340-86b3-7f8ca14be96e  ,Verbeterd gescheiden stelsel,POINT (146655.942000002 412636.428000001 0.0),A1899D92-1A0F-44FC-AC00-9EE0F241BD5C,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
161,A8181BEA-2CA5-4279-8ABD-4AD3E1F8FF65,HER-HER-KRU-106,planvorming,ja,nee,nee,2.1,3.0,,c5b8cf21-8db8-40a0-a902-c1dea4a5a8a4  ,Gemengd gerioleerdgebied,POINT (146301.807999998 412205.296000003 0.0),A8181BEA-2CA5-4279-8ABD-4AD3E1F8FF65,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
162,EC9C6EFE-6459-4DB2-8CC9-6905206101B7,STA-WAN-KOM-4,planvorming,ja,nee,ja,12.200000000000001,2.0,336.0,56d78721-98d6-4d19-bd93-7b94be746820  ,Gemengd gerioleerdgebied,POINT (185077.550999999 408122.841000001 0.0),EC9C6EFE-6459-4DB2-8CC9-6905206101B7,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
163,0ED7D3C2-B3FE-488D-BBA6-978911023611,HER-HER-WWC-103,planvorming,None,None,None,,,,1091e575-5ff4-43c6-8d3f-28a80e550a30  ,None,POINT (145221.734999999 411719.788 0.0),0ED7D3C2-B3FE-488D-BBA6-978911023611,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
