index,hydroobject_CODE,endpoint_hydroobject_CODE
2312,2111640,05592
2314,2111650,05597
2315,2870320,05667
2318,2110250,01054
2320,02428,01051
2322,1041370,01053
2324,1045180,01052
2326,05118,01092
2327,00532,01092
2329,2751400,01090
2331,04573,01083
2333,04919,01070
2335,04794,01055
2337,1015340,01074
2339,2614760,2614750
2341,2614770,2614760
2343,1087850,1087845
2344,05094,1087845
2346,1080895,1087855
2347,1087890,1087855
2349,1143130,00175
2351,1143140,1143130
2353,2043480,05532
2355,2042950,05533
2357,2751700,00159
2359,2751710,2751700
2360,2751720,2751700
2362,1030639,1030630
2363,1030640,1030630
2365,2510201,2510200
2366,2510203,2510200
2368,1055130,1055120
2370,2790295,2790290
2372,1170365,00177
2374,2450190,2450180
2376,2011180,2190020
2377,2011170,2190020
2379,1170367,1170365
2380,2800400,2800370
2381,2800410,2800370
2383,04860,2800370
2385,2042080,2042070
2387,2041070,2041040
2388,2041060,2041040
2389,2800370,00681
2392,1183680,1183670
2394,1090260,1090255
2396,1060340,1060310
2397,1060160,1060310
2399,1070810,1070800
2401,1052510,1052500
2403,1034310,1034300
2405,1121570,1121560
2407,2050545,2050540
2409,2050610,2050600
2411,2050630,2050610
2412,2050635,2050610
2414,1041060,00725
2416,2050557,2050556
2418,2050552,2050551
2420,1061730,01019
2422,1041980,1041060
2423,1041970,1041060
2424,1031440,1031430
2427,1045400,00009
2429,2043610,04754
2431,1032220,03091
2433,1045620,1045610
2434,2043290,2043270
2436,2043280,2043270
2437,1072410,1072400
2440,04587,05409
2442,2341770,2341765
2444,2341945,2341940
2446,2342162,2342160
2447,1171140,1171115
2449,1171150,1171115
2451,2341884,2341880
2453,2341980,2341975
2454,00491,2341975
2456,1171160,1171150
2457,01894,1171150
2458,1171170,1171150
2460,2343950,2343940
2462,2341800,2341770
2463,2341790,2341770
2465,2342038,2342034
2467,2341808,2341800
2469,1171080,1171075
2471,2341755,2341750
2473,2342118,2342114
2475,2341995,2341990
2476,2343940,2341265
2479,1171280,1171278
2481,2560125,2560122
2483,2343470,2343465
2485,02272,2400215
2486,2400230,2400215
2488,2450075,2450073
2490,2530840,2530835
2491,1160250,1160248
2494,1163260,1160257
2495,1163320,1160257
2496,1160255,1160257
2497,2042790,05423
2500,04749,05424
2502,2042840,05426
2503,05426,05427
2506,2751670,00884
2508,2800110,00885
2510,03339,00887
2512,2340780,00888
2514,1032220,00889
2516,2042880,00392
2518,1042800,00394
2520,2342240,00395
2521,2342230,00395
2523,1042120,00396
2525,05835,00398
2526,06112,00398
2527,2042250,01102
2529,04648,01102
2531,2940460,2940480
2532,2940490,2940480
2534,2613527,2613540
2535,2613550,2613540
2536,2043250,2043190
2538,2043260,2043190
2540,3230020,3230010
2541,2860020,3230010
2543,2940100,2940090
2544,2940078,2940090
2545,2040520,2040510
2547,2040465,2040510
2550,1181980,01100
2551,02897,01100
2553,2530960,01093
2555,1013000,01099
2556,1012820,01099
2558,06026,01101
2560,02646,01110
2563,1047020,01115
2565,1043970,01116
2567,02792,01117
2569,2870900,00401
2571,03162,00413
2573,1044075,00399
2575,02740,00403
2576,1055010,00403
2578,2511880,00408
2580,1071000,00404
2582,1010250,00411
2584,00385,00402
2587,1045310,05175
2589,1045290,05175
2591,1036010,1035900
2592,1035910,1035900
2594,1022670,00387
2596,04436,00388
2598,2610660,00390
2601,1042491,1042480
2602,1042490,1042480
2603,1130423,1130421
2606,1130450,1130445
2607,1130350,1130445
2608,1130545,1130540
2610,1130560,1130550
2612,1130540,1130460
2614,1130530,1130460
2615,1130590,1130585
2617,1130460,1130450
2619,1130585,1130580
2621,1130910,1130902
2624,2041630,01647
2625,00786,01647
2627,01516,01648
2629,01650,03891
2631,2042450,02140
2634,1182270,02142
2636,02347,02145
2637,2531160,02147
2638,02279,02147
2640,2340910,01651
2644,01656,01398
2646,03021,01655
2647,2042970,01655
2649,1056010,1054260
2650,1056020,1054260
2652,2614740,2614730
2654,2613720,2613705
2655,2614680,2613705
2657,2614690,2613720
2658,2614730,2614720
2660,2614720,2614710
2662,2614710,2614700
2664,2614700,2614690
2667,2613902,2614770
2668,2613890,2614770
2670,00497,05670
2672,2750950,05674
2674,2870160,05678
2676,1181245,00427
2678,2043980,00842
2679,2614750,2614740
2682,1171290,1171280
2684,1083515,1083500
2685,1083520,1083500
2686,1047420,1048050
2688,1048060,1048050
2690,1046510,1048100
2691,1048110,1048100
2692,1015215,1015210
2695,2111145,2111140
2697,1042120,00144
2699,2613810,2613800
2701,2170130,00143
2703,2530187,2530185
2705,2530847,2530845
2707,1180880,00150
2709,2113795,2113790
2710,2113810,2113790
2713,2044460,2043910
2714,2044250,2043910
2716,01896,00154
2718,1171970,00149
2719,2011055,2011050
2721,02578,2011050
2723,1072972,1072970
2725,1072976,1072970
2727,2111846,2111844
2728,2111844,2111842
2731,2011660,2011780
2733,2611305,2611303
2735,3200085,3200080
2737,2011900,2011665
2739,1160590,1160630
2740,1160660,1160630
2741,1160600,1160630
2743,1160660,1160650
2744,1160630,1160620
2746,1160630,1160590
2748,1160660,1160590
2749,1160600,1160590
2750,1160590,1160580
2752,1160650,1160640
2755,2920840,2920785
2756,2920786,2920785
2758,2612098,2612097
2760,2612110,2612098
2761,2612105,2612098
2763,2611320,2611305
2764,2611310,2611305
2766,3230050,3230060
2767,3230070,3230060
2768,3230060,3230050
2770,3230070,3230050
2771,3230060,3230051
2774,2800880,2800876
2775,2800875,2800876
2776,2172220,2171506
2779,2011590,2011585
2781,2011160,2210013
2782,2011150,2210013
2784,2112086,2113890
2785,2112088,2113890
2788,00901,00377
2792,00474,00379
2794,04842,00380
2795,00040,00380
2797,00677,00381
2799,2820010,00383
2801,01381,00383
2803,2010940,2011590
2804,2010942,2011590
2806,2011620,2011610
2808,3220039,3220038
2810,3220037,3220036
2812,3220039,3220037
2813,3220040,3220037
2814,3220037,3220039
2816,3220040,3220039
2817,2011637,2011640
2820,1101403,1101401
2821,1101405,1101401
2823,1184310,1184305
2824,1184260,1184305
2825,1184303,1184301
2828,2111990,2111985
2829,2114310,2111985
2831,2112300,2112290
2833,02421,00385
2834,2580200,00385
2837,1016520,03438
2839,2042220,03352
2840,2790560,03464
2843,04867,03445
2845,00565,03321
2846,02799,03321
2849,2041860,03467
2851,1047340,03247
2853,1041905,03262
2854,1041900,03262
2856,1080121,03461
2858,1140830,03377
2860,02989,03417
2862,2343169,03320
2864,05344,03367
2865,2380010,03367
2867,2041950,03448
2868,01110,03267
2870,1182220,03487
2873,1020830,1020820
2874,1020795,1020820
2876,2344180,2344170
2878,2342970,2343020
2879,2343030,2343020
2881,2171920,2171910
2882,2172190,2172170
2885,2270440,2270430
2886,2270420,2270430
2888,2110920,2110910
2890,2111240,2111230
2891,03254,2111230
2893,1080050,02072
2895,02013,03468
2896,01038,03468
2898,02744,02188
2900,02823,02189
2902,04177,02190
2904,1083220,02193
2906,02550,02195
2908,1171290,01659
2910,1143880,04138
2912,00718,04254
2914,1143410,04226
2916,1040460,04148
2917,1182220,04142
2921,1047110,04170
2924,1071230,04218
2926,1010110,04246
2928,00200,04181
2929,04557,01656
2932,1081030,01652
2934,1146000,01654
2936,1080100,02148
2937,1183890,02149
2940,2113115,02150
2942,2043790,02151
2943,00104,02151
2945,01850,02152
2947,1043370,02153
2948,1047250,02154
2951,1143220,02156
2953,01760,02157
2954,02157,01351
2957,1182460,02368
2959,2044040,02277
2961,1143860,02240
2962,1143730,02240
2964,1181210,02243
2966,2113200,02260
2967,2113190,02260
2969,2010925,01131
2971,04499,02246
2973,2511420,02271
2974,02290,04436
2977,01382,02250
2979,1082625,02242
2980,2531160,02262
2982,2531170,02262
2984,05067,02293
2986,1046195,02278
2989,1180380,02298
2991,1072735,02281
2993,01889,02267
2995,1011500,02256
2996,2400215,02272
2998,2400230,02272
3000,2113210,02261
3002,02236,02299
3004,06106,02468
3005,1143160,02235
3008,04384,02292
3010,01390,02269
3012,1084200,02295
3014,1046400,02283
3016,2614870,2614860
3018,2614880,2614870
3020,2611240,2614880
3021,2611245,2614880
3023,2530313,2530312
3024,2530314,2530312
3025,2530185,2530180
3028,2510390,2511820
3030,02411,03248
3032,2870840,02460
3033,2870850,02460
3034,2170680,02411
3036,2170690,02411
3037,2170700,02411
3038,2040850,00313
3040,00836,00313
3042,1033970,1033960
3043,01835,1033960
3045,00198,06139
3047,2611135,06256
3048,03468,06135
3051,01562,06136
3053,01038,06137
3054,06137,06138
3057,06141,06140
3059,01038,06141
3061,02658,06142
3063,02658,06143
3065,02658,06144
3067,02658,06145
3069,05891,05226
3071,2343400,03679
3073,00598,06254
3075,2343875,2341105
3076,2341110,2341105
3078,1041310,1041360
3079,1041370,1041360
3081,1043030,00617
3083,2870040,00348
3084,1041360,00053
3086,2870050,2870040
3090,2111160,2111150
3092,2010730,2480370
3093,2010740,2480370
3095,1182320,1182305
3096,1182140,1182305
3098,1171080,1171105
3099,1171110,1171105
3101,2380085,2380080
3103,2111050,2111040
3105,2171990,2171980
3107,2110940,2110930
3109,1171355,02482
3111,00778,02483
3114,03729,01989
3115,2042790,00393
3117,2042810,00393
3119,04069,05343
3121,2560270,01636
3123,2560270,03149
3125,1042110,01990
3126,01981,01991
3129,04668,01992
3131,1184730,01997
3133,2050140,04668
3135,2043511,01993
3137,2040830,01995
3139,2113170,01996
3140,01997,06066
3142,01535,06066
3144,1184220,01998
3146,1046395,01999
3148,1071205,02000
3150,1181510,02001
3152,1171920,02002
3154,2111740,02003
3155,2111720,02003
3157,1042470,02004
3158,1042480,04533
3161,03867,02005
3163,2041540,02007
3164,1018060,02010
3167,02772,02016
3170,2112730,02018
3172,1170320,02019
3174,1010260,02021
3175,1180510,02022
3178,1047405,02023
3179,1170625,02025
3182,1085050,02026
3184,03978,02027
3187,02184,05222
3189,03207,02185
3191,06170,02186
3193,2011550,03559
3194,1184303,1184304
3195,1184305,1184304
3198,2010384,2010383
3199,2010390,2010383
3200,2010382,2010383
3201,2010381,2010383
3202,2010383,2010384
3204,2010390,2010384
3205,2010382,2010384
3206,2010381,2010384
3208,2010580,2010582
3209,2010590,2010582
3211,2614255,2614240
3212,2614250,2614240
3214,2614260,2614255
3215,2614250,2614255
3216,2614240,2614321
3218,2614322,2614321
3219,2614180,2614321
3221,2614230,2614210
3222,2614220,2614210
3224,1160410,1160400
3225,1160350,1160400
3227,2112780,02187
3228,02188,05565
3231,02374,03420
3233,02467,03409
3235,02666,03454
3236,02002,03252
3239,2042860,03278
3241,1181490,02166
3243,1170050,02173
3245,1184690,02167
3247,03026,02168
3249,02910,02169
3250,2030681,02169
3252,1182270,02170
3254,02464,02171
3255,2042435,02171
3257,03087,02174
3258,2612980,02175
3261,01456,02176
3263,2250020,02177
3265,2010180,3230070
3266,2010170,3230070
3268,2940150,2940100
3269,2940160,2940100
3271,2612200,2612190
3273,2380060,2380040
3274,2380070,2380040
3276,2344050,2341500
3278,04677,2344130
3279,00145,2344130
3280,2341580,2344130
3282,2170870,2170860
3283,00476,2170860
3285,2050660,2050650
3286,2051255,2050650
3288,2050680,2050670
3289,2510480,2510259
3291,2510475,2510259
3293,2343100,2343090
3294,2343110,2343090
3296,234CA,2343420
3297,2344330,2343420
3298,2172070,2172060
3301,2011190,2172290
3302,2011200,2172290
3304,2340040,2340030
3306,03813,02178
3308,1035901,03813
3310,1042760,02180
3314,1171130,02159
3316,1050630,02184
3318,03937,02288
3320,00615,02276
3321,02516,02245
3323,2043380,02245
3325,03132,02257
3327,1182140,01865
3329,1041050,01871
3331,1081210,02080
3333,1170160,00999
3335,02838,01076
3337,2113585,2113570
3338,2113575,2113570
3340,1047010,1047020
3341,1047030,1047020
3343,04396,04127
3345,2340350,04282
3347,2613390,04285
3349,00291,04307
3351,1182220,04314
3354,04338,06125
3356,2531790,04339
3358,04043,04244
3360,03489,04363
3362,1014940,04373
3364,2050330,04383
3365,2050350,04383
3366,2050320,04383
3368,2112730,04392
3370,2170640,04415
3372,01308,04463
3375,1170670,04502
3377,1020028,1020030
3378,1020040,1020030
3380,2171410,2171400
3381,04779,2171400
3382,2111150,2111145
3385,2114520,2114410
3387,1010400,02487
3389,1081730,02493
3391,2110440,2110430
3392,2110441,2110430
3394,2110290,02494
3397,1035460,02489
3399,2041090,02490
3401,1011410,02491
3402,1035800,02492
3405,01801,03574
3407,00965,02498
3408,2110490,2110445
3410,2110480,2110445
3411,01973,02502
3413,05881,02502
3414,1170625,02504
3417,02498,06171
3420,01307,02508
3422,3210030,02546
3423,3210020,02546
3425,2171240,2171170
3426,2171230,2171170
3427,1184450,1184470
3429,1184480,1184470
3431,1026090,1026060
3432,1026075,1026060
3433,1184760,1184770
3435,1184751,1184770
3437,2010780,2450190
3438,2010770,2450190
3440,2341665,2341660
3441,1145850,1145840
3444,1101311,1101310
3445,1101313,1101310
3447,1120085,1120080
3449,1070630,1070610
3450,1070625,1070610
3452,1072340,1072325
3453,1072330,1072325
3455,1042315,1042330
3456,1042340,1042330
3458,1038600,1038610
3459,2040510,2040500
3462,1042641,02461
3463,2613394,2613392
3466,2041300,02462
3467,05549,02462
3469,03754,02412
3470,1182395,02412
3471,02412,03754
3473,1182395,03754
3475,1081540,02413
3477,02071,03168
3479,03045,02414
3481,02171,02464
3483,2042435,02464
3485,02839,02465
3486,1182810,03291
3489,2010680,02417
3492,00646,02418
3494,04682,02471
3496,1182270,02419
3497,00722,02419
3499,1041826,1041820
3501,1170897,1171570
3502,1170896,1171570
3503,2171945,2171940
3506,3200330,3200320
3507,3200310,3200320
3509,2560085,2560080
3511,2613966,2613969
3512,2614610,2613969
3513,2800876,2800871
3516,2800160,00086
3518,2270450,02473
3520,2270450,02767
3522,02721,05340
3524,2270780,02717
3526,1140755,1140750
3528,2800840,02718
3530,1034509,02720
3532,02722,03590
3534,2031080,02722
3536,1020225,02723
3538,2041200,02725
3539,00193,02725
3541,03714,02726
3542,05921,02726
3544,01465,02908
3546,2613950,02909
3547,02169,02910
3549,2030681,02910
3550,01948,02912
3552,2610780,02912
3553,1145930,1145860
3555,1145940,1145860
3557,02914,02807
3559,2940670,02914
3561,1100970,1100960
3563,2340680,03539
3564,2340700,03539
3566,1146290,1146355
3567,02542,02915
3569,01522,02915
3571,2340740,02917
3573,1100955,1100950
3575,1043950,02918
3576,1053150,02919
3579,1146120,02920
3581,2041670,02921
3582,02921,02034
3584,03663,02034
3585,02468,03176
3588,00315,03188
3590,1180510,03155
3592,1084660,03167
3594,1084710,03167
3596,05118,03191
3597,05108,03191
3599,1046801,03201
3601,00124,03212
3603,01650,03220
3605,00769,03227
3607,1042060,03232
3609,1086320,03236
3610,00391,03245
3613,2044330,02162
3614,1041060,02163
3617,05044,02165
3619,2110040,02172
3621,1071400,05044
3623,2340140,2340135
3625,2171340,2171330
3627,2172213,2172210
3629,2290125,2290120
3631,2170510,2170500
3633,2111130,2110741
3635,2040440,2040430
3636,2040850,2040840
3638,2040860,2040840
3640,2041810,2041800
3641,2044405,2041800
3643,2900060,2010110
3644,2010120,2010110
3646,2010280,2010270
3648,2030900,2030880
3649,02557,2030880
3650,2030890,2030880
3652,2031610,2031560
3653,2031605,2031560
3655,06118,2010040
3656,2010050,2010040
3657,2850030,2010181
3659,2010200,2010181
3661,2760030,2010330
3662,2010340,2010330
3664,2010370,2010360
3666,1120240,1120230
3668,1142240,1142230
3669,03367,04201
3672,2920485,04204
3674,1181435,04207
3676,2043840,04209
3677,2043850,04209
3678,2043830,04209
3680,02964,04173
3682,2044390,02965
3684,1181810,02966
3686,1181150,02967
3688,05009,02968
3690,02856,02969
3692,1047415,00367
3693,02023,02970
3696,1057720,1057420
3698,1057730,1057420
3699,1038760,1037440
3701,1037445,1037440
3703,1041690,1041660
3704,1041700,1041660
3706,1014520,1013659
3708,1014940,1014930
3710,1016170,1016160
3712,2870185,2870180
3714,1010020,1010010
3715,1010019,1010010
3716,2790300,2790280
3718,2790310,2790280
3720,2790320,2790310
3722,2790440,2790430
3723,2790560,2790550
3725,2790570,2790550
3726,1041360,1041310
3728,1041370,1041310
3729,1032610,1031701
3731,1032605,1031701
3732,1032500,1031701
3735,1061512,1061510
3737,06107,01409
3738,03010,01409
3740,1055410,01235
3742,1180580,1180570
3744,1160200,1160190
3745,1160199,1160190
3747,1180410,1180580
3748,1180610,1180580
3750,1181830,01415
3752,1160210,1160200
3754,1071250,1071247
3756,1087073,1087070
3758,1087040,1087075
3759,1087080,1087075
3761,1061530,1061520
3762,1061440,1061520
3763,1011230,02474
3765,1011220,02474
3766,00387,02475
3769,2612425,02477
3771,2043430,02478
3772,2050650,02479
3775,05118,02480
3777,05114,02481
3778,1182305,1182300
3781,1071610,1071605
3783,2172010,2171990
